script	scriptLabel	language	code	label_en
http://www.wikidata.org/entity/Q2604990	Tulu-Tigalari script	http://www.wikidata.org/entity/Q34251	tcy	Tulu
http://www.wikidata.org/entity/Q637405	Turkish alphabet	http://www.wikidata.org/entity/Q256	tr	Turkish
http://www.wikidata.org/entity/Q543617	Turkmen alphabet	http://www.wikidata.org/entity/Q9267	tk	Turkmen
http://www.wikidata.org/entity/Q4464841	Tuvan alphabet	http://www.wikidata.org/entity/Q34119	tyv	Tuvan
http://www.wikidata.org/entity/Q4469458	Udmurt alphabets	http://www.wikidata.org/entity/Q13238	udm	Udmurt
http://www.wikidata.org/entity/Q3181145	Ulu scripts	http://www.wikidata.org/entity/Q3195442	kvr	Kerinci
http://www.wikidata.org/entity/Q7884923	Unified English Braille	http://www.wikidata.org/entity/Q1860	en	English
http://www.wikidata.org/entity/Q163296	Upper Sorbian alphabet	http://www.wikidata.org/entity/Q13248	hsb	Upper Sorbian
http://www.wikidata.org/entity/Q112887037	Urdu orthography	http://www.wikidata.org/entity/Q216286	bsk	Burushaski
http://www.wikidata.org/entity/Q112887037	Urdu orthography	http://www.wikidata.org/entity/Q1617	ur	Urdu
http://www.wikidata.org/entity/Q134068570	Urhobo alphabet	http://www.wikidata.org/entity/Q36663	urh	Urhobo
http://www.wikidata.org/entity/Q2948092	Vagindra	http://www.wikidata.org/entity/Q33120	bxr	Buryat
http://www.wikidata.org/entity/Q1992000	Vatteluttu	http://www.wikidata.org/entity/Q5885	ta	Tamil
http://www.wikidata.org/entity/Q4107342	Veps writing	http://www.wikidata.org/entity/Q32747	vep	Veps
http://www.wikidata.org/entity/Q1140801	Vietnamese Braille	http://www.wikidata.org/entity/Q9199	vi	Vietnamese
http://www.wikidata.org/entity/Q622712	Vietnamese alphabet	http://www.wikidata.org/entity/Q9199	vi	Vietnamese
http://www.wikidata.org/entity/Q1647368	Wadaad's writing	http://www.wikidata.org/entity/Q13275	so	Somali
http://www.wikidata.org/entity/Q79199	Warang Citi	http://www.wikidata.org/entity/Q33270	hoc	Ho
http://www.wikidata.org/entity/Q2491829	Wolofal script	http://www.wikidata.org/entity/Q34257	wo	Wolof
http://www.wikidata.org/entity/Q134706143	Yaghnobi Cyrillic alphabet	http://www.wikidata.org/entity/Q34247	yai	Yaghnobi
http://www.wikidata.org/entity/Q134706150	Yaghnobi Latin alphabet	http://www.wikidata.org/entity/Q34247	yai	Yaghnobi
http://www.wikidata.org/entity/Q613977	Yañalif	http://www.wikidata.org/entity/Q13389	ba	Bashkir
http://www.wikidata.org/entity/Q1197646	Yi script	http://www.wikidata.org/entity/Q34235	ii	Nuosu
http://www.wikidata.org/entity/Q137733743	Yoruba Braille	http://www.wikidata.org/entity/Q34311	yo	Yoruba
http://www.wikidata.org/entity/Q104841974	Yoruba alphabet	http://www.wikidata.org/entity/Q34311	yo	Yoruba
http://www.wikidata.org/entity/Q2637053	Yugtun script	http://www.wikidata.org/entity/Q21117	esu	Central Alaskan Yup'ik
http://www.wikidata.org/entity/Q17110426	Zambian Braille	http://www.wikidata.org/entity/Q33628	loz	Lozi
http://www.wikidata.org/entity/Q3944022	Zazaki alphabet	http://www.wikidata.org/entity/Q10199	diq	Zazaki
http://www.wikidata.org/entity/Q875344	chữ Nôm	http://www.wikidata.org/entity/Q9199	vi	Vietnamese
http://www.wikidata.org/entity/Q2636606	classical norm of Occitan	http://www.wikidata.org/entity/Q14185	oc	Occitan
http://www.wikidata.org/entity/Q48332	hiragana	http://www.wikidata.org/entity/Q5287	ja	Japanese
http://www.wikidata.org/entity/Q48332	hiragana	http://www.wikidata.org/entity/Q34243	yoi	Yonaguni
http://www.wikidata.org/entity/Q187659	kana	http://www.wikidata.org/entity/Q5287	ja	Japanese
http://www.wikidata.org/entity/Q187659	kana	http://www.wikidata.org/entity/Q34243	yoi	Yonaguni
http://www.wikidata.org/entity/Q82772	kanji	http://www.wikidata.org/entity/Q5287	ja	Japanese
http://www.wikidata.org/entity/Q82772	kanji	http://www.wikidata.org/entity/Q34243	yoi	Yonaguni
http://www.wikidata.org/entity/Q82946	katakana	http://www.wikidata.org/entity/Q5287	ja	Japanese
http://www.wikidata.org/entity/Q82946	katakana	http://www.wikidata.org/entity/Q34243	yoi	Yonaguni
http://www.wikidata.org/entity/Q7362709	romanization of Thai	http://www.wikidata.org/entity/Q9217	th	Thai
http://www.wikidata.org/entity/Q185614	simplified Chinese characters	http://www.wikidata.org/entity/Q7850	zh	Chinese
http://www.wikidata.org/entity/Q185614	simplified Chinese characters	http://www.wikidata.org/entity/Q56583	cpx	Pu-Xian Min
http://www.wikidata.org/entity/Q185614	simplified Chinese characters	http://www.wikidata.org/entity/Q24841726	zh-cn	Putonghua
http://www.wikidata.org/entity/Q178528	traditional Chinese characters	http://www.wikidata.org/entity/Q7850	zh	Chinese
http://www.wikidata.org/entity/Q178528	traditional Chinese characters	http://www.wikidata.org/entity/Q56583	cpx	Pu-Xian Min
http://www.wikidata.org/entity/Q2472605	written Cantonese	http://www.wikidata.org/entity/Q9186	yue	Cantonese
http://www.wikidata.org/entity/Q2472605	written Cantonese	http://www.wikidata.org/entity/Q9186	zh-yue	Cantonese
http://www.wikidata.org/entity/Q2472605	written Cantonese	http://www.wikidata.org/entity/Q7033959	yue	Yue Chinese
http://www.wikidata.org/entity/Q2472605	written Cantonese	http://www.wikidata.org/entity/Q7033959	zh-yue	Yue Chinese
